Plate,Well,Compound Name,Compound SMILES
26107,P1,DMSO,CS(=O)C
26107,P2,DMSO,CS(=O)C
26107,P23,DMSO,CS(=O)C
26107,P24,DMSO,CS(=O)C
26110,A1,DMSO,CS(=O)C
26110,A2,DMSO,CS(=O)C
26110,A23,DMSO,CS(=O)C
26110,A24,DMSO,CS(=O)C
26110,B1,DMSO,CS(=O)C
26110,B2,DMSO,CS(=O)C
26110,B23,DMSO,CS(=O)C
26110,B24,DMSO,CS(=O)C
26110,C1,DMSO,CS(=O)C
26110,C2,DMSO,CS(=O)C
26110,C23,DMSO,CS(=O)C
26110,C24,DMSO,CS(=O)C
26110,D1,DMSO,CS(=O)C
26110,D2,DMSO,CS(=O)C
26110,D23,DMSO,CS(=O)C
26110,D24,DMSO,CS(=O)C
26110,E1,DMSO,CS(=O)C
26110,E2,DMSO,CS(=O)C
26110,E23,DMSO,CS(=O)C
26110,E24,DMSO,CS(=O)C
26110,F1,DMSO,CS(=O)C
26110,F2,DMSO,CS(=O)C
26110,F23,DMSO,CS(=O)C
26110,F24,DMSO,CS(=O)C
26110,G1,DMSO,CS(=O)C
26110,G2,DMSO,CS(=O)C
26110,G23,DMSO,CS(=O)C
26110,G24,DMSO,CS(=O)C
26110,H1,DMSO,CS(=O)C
26110,H2,DMSO,CS(=O)C
26110,H23,DMSO,CS(=O)C
26110,H24,DMSO,CS(=O)C
26110,I1,DMSO,CS(=O)C
26110,I2,DMSO,CS(=O)C
26110,I23,DMSO,CS(=O)C
26110,I24,DMSO,CS(=O)C
26110,J1,DMSO,CS(=O)C
26110,J2,DMSO,CS(=O)C
26110,J23,DMSO,CS(=O)C
26110,J24,DMSO,CS(=O)C
26110,K1,DMSO,CS(=O)C
26110,K2,DMSO,CS(=O)C
26110,K23,DMSO,CS(=O)C
26110,K24,DMSO,CS(=O)C
26110,L1,DMSO,CS(=O)C
26110,L2,DMSO,CS(=O)C
26110,L23,DMSO,CS(=O)C
26110,L24,DMSO,CS(=O)C
26110,M1,DMSO,CS(=O)C
26110,M2,DMSO,CS(=O)C
26110,M23,DMSO,CS(=O)C
26110,M24,DMSO,CS(=O)C
26110,N1,DMSO,CS(=O)C
26110,N2,DMSO,CS(=O)C
26110,N23,DMSO,CS(=O)C
26110,N24,DMSO,CS(=O)C
26110,O1,DMSO,CS(=O)C
26110,O2,DMSO,CS(=O)C
26110,O23,DMSO,CS(=O)C
26110,O24,DMSO,CS(=O)C
26110,P1,DMSO,CS(=O)C
26110,P2,DMSO,CS(=O)C
26110,P23,DMSO,CS(=O)C
26110,P24,DMSO,CS(=O)C
26115,A1,DMSO,CS(=O)C
26115,A2,DMSO,CS(=O)C
26115,A23,DMSO,CS(=O)C
26115,A24,DMSO,CS(=O)C
26115,B1,DMSO,CS(=O)C
26115,B2,DMSO,CS(=O)C
26115,B23,DMSO,CS(=O)C
26115,B24,DMSO,CS(=O)C
26115,C1,DMSO,CS(=O)C
26115,C2,DMSO,CS(=O)C
26115,C23,DMSO,CS(=O)C
26115,C24,DMSO,CS(=O)C
26115,D1,DMSO,CS(=O)C
26115,D2,DMSO,CS(=O)C
26115,D23,DMSO,CS(=O)C
26115,D24,DMSO,CS(=O)C
26115,E1,DMSO,CS(=O)C
26115,E2,DMSO,CS(=O)C
26115,E23,DMSO,CS(=O)C
26115,E24,DMSO,CS(=O)C
26115,F1,DMSO,CS(=O)C
26115,F2,DMSO,CS(=O)C
26115,F23,DMSO,CS(=O)C
26115,F24,DMSO,CS(=O)C
26115,G1,DMSO,CS(=O)C
26115,G2,DMSO,CS(=O)C
26115,G23,DMSO,CS(=O)C
26115,G24,DMSO,CS(=O)C
26115,H1,DMSO,CS(=O)C
26115,H2,DMSO,CS(=O)C
26115,H23,DMSO,CS(=O)C
26115,H24,DMSO,CS(=O)C
26115,I1,DMSO,CS(=O)C
26115,I2,DMSO,CS(=O)C
26115,I23,DMSO,CS(=O)C
26115,I24,DMSO,CS(=O)C
26115,J1,DMSO,CS(=O)C
26115,J2,DMSO,CS(=O)C
26115,J23,DMSO,CS(=O)C
26115,J24,DMSO,CS(=O)C
26115,K1,DMSO,CS(=O)C
26115,K2,DMSO,CS(=O)C
26115,K23,DMSO,CS(=O)C
26115,K24,DMSO,CS(=O)C
26115,L1,DMSO,CS(=O)C
26115,L2,DMSO,CS(=O)C
26115,L23,DMSO,CS(=O)C
26115,L24,DMSO,CS(=O)C
26115,M1,DMSO,CS(=O)C
26115,M2,DMSO,CS(=O)C
26115,M23,DMSO,CS(=O)C
26115,M24,DMSO,CS(=O)C
26115,N1,DMSO,CS(=O)C
26115,N2,DMSO,CS(=O)C
26115,N23,DMSO,CS(=O)C
26115,N24,DMSO,CS(=O)C
26115,O1,DMSO,CS(=O)C
26115,O2,DMSO,CS(=O)C
26115,O23,DMSO,CS(=O)C
26115,O24,DMSO,CS(=O)C
26115,P1,DMSO,CS(=O)C
26115,P2,DMSO,CS(=O)C
26115,P23,DMSO,CS(=O)C
26115,P24,DMSO,CS(=O)C
26118,A1,DMSO,CS(=O)C
26118,A2,DMSO,CS(=O)C
26118,A23,DMSO,CS(=O)C
26118,A24,DMSO,CS(=O)C
26118,B1,DMSO,CS(=O)C
26118,B2,DMSO,CS(=O)C
26118,B23,DMSO,CS(=O)C
26118,B24,DMSO,CS(=O)C
26118,C1,DMSO,CS(=O)C
26118,C2,DMSO,CS(=O)C
26118,C23,DMSO,CS(=O)C
26118,C24,DMSO,CS(=O)C
26118,D1,DMSO,CS(=O)C
26118,D2,DMSO,CS(=O)C
26118,D23,DMSO,CS(=O)C
26118,D24,DMSO,CS(=O)C
26118,E1,DMSO,CS(=O)C
26118,E2,DMSO,CS(=O)C
26118,E23,DMSO,CS(=O)C
26118,E24,DMSO,CS(=O)C
26118,F1,DMSO,CS(=O)C
26118,F2,DMSO,CS(=O)C
26118,F23,DMSO,CS(=O)C
26118,F24,DMSO,CS(=O)C
26118,G1,DMSO,CS(=O)C
26118,G2,DMSO,CS(=O)C
26118,G23,DMSO,CS(=O)C
26118,G24,DMSO,CS(=O)C
26118,H1,DMSO,CS(=O)C
26118,H2,DMSO,CS(=O)C
26118,H23,DMSO,CS(=O)C
26118,H24,DMSO,CS(=O)C
26118,I1,DMSO,CS(=O)C
26118,I2,DMSO,CS(=O)C
26118,I23,DMSO,CS(=O)C
26118,I24,DMSO,CS(=O)C
26118,J1,DMSO,CS(=O)C
26118,J2,DMSO,CS(=O)C
26118,J23,DMSO,CS(=O)C
26118,J24,DMSO,CS(=O)C
26118,K1,DMSO,CS(=O)C
26118,K2,DMSO,CS(=O)C
26118,K23,DMSO,CS(=O)C
26118,K24,DMSO,CS(=O)C
26118,L1,DMSO,CS(=O)C
26118,L2,DMSO,CS(=O)C
26118,L23,DMSO,CS(=O)C
26118,L24,DMSO,CS(=O)C
26118,M1,DMSO,CS(=O)C
26118,M2,DMSO,CS(=O)C
26118,M23,DMSO,CS(=O)C
26118,M24,DMSO,CS(=O)C
26118,N1,DMSO,CS(=O)C
26118,N2,DMSO,CS(=O)C
26118,N23,DMSO,CS(=O)C
26118,N24,DMSO,CS(=O)C
26118,O1,DMSO,CS(=O)C
26118,O2,DMSO,CS(=O)C
26118,O23,DMSO,CS(=O)C
26118,O24,DMSO,CS(=O)C
26118,P1,DMSO,CS(=O)C
26118,P2,DMSO,CS(=O)C
26118,P23,DMSO,CS(=O)C
26118,P24,DMSO,CS(=O)C
26124,A1,DMSO,CS(=O)C
26124,A2,DMSO,CS(=O)C
26124,A23,DMSO,CS(=O)C
26124,A24,DMSO,CS(=O)C
26124,B1,DMSO,CS(=O)C
26124,B2,DMSO,CS(=O)C
26124,B23,DMSO,CS(=O)C
26124,B24,DMSO,CS(=O)C
26124,C1,DMSO,CS(=O)C
26124,C2,DMSO,CS(=O)C
26124,C23,DMSO,CS(=O)C
26124,C24,DMSO,CS(=O)C
26124,D1,DMSO,CS(=O)C
26124,D2,DMSO,CS(=O)C
26124,D23,DMSO,CS(=O)C
26124,D24,DMSO,CS(=O)C
26124,E1,DMSO,CS(=O)C
26124,E2,DMSO,CS(=O)C
26124,E23,DMSO,CS(=O)C
26124,E24,DMSO,CS(=O)C
26124,F1,DMSO,CS(=O)C
26124,F2,DMSO,CS(=O)C
26124,F23,DMSO,CS(=O)C
26124,F24,DMSO,CS(=O)C
26124,G1,DMSO,CS(=O)C
26124,G2,DMSO,CS(=O)C
26124,G23,DMSO,CS(=O)C
26124,G24,DMSO,CS(=O)C
26124,H1,DMSO,CS(=O)C
26124,H2,DMSO,CS(=O)C
26124,H23,DMSO,CS(=O)C
26124,H24,DMSO,CS(=O)C
26124,I1,DMSO,CS(=O)C
26124,I2,DMSO,CS(=O)C
26124,I23,DMSO,CS(=O)C
26124,I24,DMSO,CS(=O)C
26124,J1,DMSO,CS(=O)C
26124,J2,DMSO,CS(=O)C
26124,J23,DMSO,CS(=O)C
26124,J24,DMSO,CS(=O)C
26124,K1,DMSO,CS(=O)C
26124,K2,DMSO,CS(=O)C
26124,K23,DMSO,CS(=O)C
26124,K24,DMSO,CS(=O)C
26124,L1,DMSO,CS(=O)C
26124,L2,DMSO,CS(=O)C
26124,L23,DMSO,CS(=O)C
26124,L24,DMSO,CS(=O)C
26124,M1,DMSO,CS(=O)C
26124,M2,DMSO,CS(=O)C
26124,M23,DMSO,CS(=O)C
26124,M24,DMSO,CS(=O)C
26124,N1,DMSO,CS(=O)C
26124,N2,DMSO,CS(=O)C
26124,N23,DMSO,CS(=O)C
26124,N24,DMSO,CS(=O)C
26124,O1,DMSO,CS(=O)C
26124,O2,DMSO,CS(=O)C
26124,O23,DMSO,CS(=O)C
26124,O24,DMSO,CS(=O)C
26124,P1,DMSO,CS(=O)C
26124,P2,DMSO,CS(=O)C
26124,P23,DMSO,CS(=O)C
26124,P24,DMSO,CS(=O)C
26126,A1,DMSO,CS(=O)C
26126,A2,DMSO,CS(=O)C
26126,A23,DMSO,CS(=O)C
26126,A24,DMSO,CS(=O)C
26126,B1,DMSO,CS(=O)C
26126,B2,DMSO,CS(=O)C
26126,B23,DMSO,CS(=O)C
26126,B24,DMSO,CS(=O)C
26126,C1,DMSO,CS(=O)C
26126,C2,DMSO,CS(=O)C
26126,C23,DMSO,CS(=O)C
26126,C24,DMSO,CS(=O)C
26126,D1,DMSO,CS(=O)C
26126,D2,DMSO,CS(=O)C
26126,D23,DMSO,CS(=O)C
26126,D24,DMSO,CS(=O)C
26126,E1,DMSO,CS(=O)C
26126,E2,DMSO,CS(=O)C
26126,E23,DMSO,CS(=O)C
26126,E24,DMSO,CS(=O)C
26126,F1,DMSO,CS(=O)C
26126,F2,DMSO,CS(=O)C
26126,F23,DMSO,CS(=O)C
26126,F24,DMSO,CS(=O)C
26126,G1,DMSO,CS(=O)C
26126,G2,DMSO,CS(=O)C
26126,G23,DMSO,CS(=O)C
26126,G24,DMSO,CS(=O)C
26126,H1,DMSO,CS(=O)C
26126,H2,DMSO,CS(=O)C
26126,H23,DMSO,CS(=O)C
26126,H24,DMSO,CS(=O)C
26126,I1,DMSO,CS(=O)C
26126,I2,DMSO,CS(=O)C
26126,I23,DMSO,CS(=O)C
26126,I24,DMSO,CS(=O)C
26126,J1,DMSO,CS(=O)C
26126,J2,DMSO,CS(=O)C
26126,J23,DMSO,CS(=O)C
26126,J24,DMSO,CS(=O)C
26126,K1,DMSO,CS(=O)C
26126,K2,DMSO,CS(=O)C
26126,K23,DMSO,CS(=O)C
26126,K24,DMSO,CS(=O)C
26126,L1,DMSO,CS(=O)C
26126,L2,DMSO,CS(=O)C
26126,L23,DMSO,CS(=O)C
26126,L24,DMSO,CS(=O)C
26126,M1,DMSO,CS(=O)C
26126,M2,DMSO,CS(=O)C
26126,M23,DMSO,CS(=O)C
26126,M24,DMSO,CS(=O)C
26126,N1,DMSO,CS(=O)C
26126,N2,DMSO,CS(=O)C
26126,N23,DMSO,CS(=O)C
26126,N24,DMSO,CS(=O)C
26126,O1,DMSO,CS(=O)C
26126,O2,DMSO,CS(=O)C
26126,O23,DMSO,CS(=O)C
26126,O24,DMSO,CS(=O)C
26126,P1,DMSO,CS(=O)C
26126,P2,DMSO,CS(=O)C
26126,P23,DMSO,CS(=O)C
26126,P24,DMSO,CS(=O)C
26128,A1,DMSO,CS(=O)C
26128,A2,DMSO,CS(=O)C
26128,A23,DMSO,CS(=O)C
26128,A24,DMSO,CS(=O)C
26128,B1,DMSO,CS(=O)C
26128,B2,DMSO,CS(=O)C
26128,B23,DMSO,CS(=O)C
26128,B24,DMSO,CS(=O)C
26128,C1,DMSO,CS(=O)C
26128,C2,DMSO,CS(=O)C
26128,C23,DMSO,CS(=O)C
26128,C24,DMSO,CS(=O)C
26128,D1,DMSO,CS(=O)C
26128,D2,DMSO,CS(=O)C
26128,D23,DMSO,CS(=O)C
26128,D24,DMSO,CS(=O)C
26128,E1,DMSO,CS(=O)C
26128,E2,DMSO,CS(=O)C
26128,E23,DMSO,CS(=O)C
26128,E24,DMSO,CS(=O)C
26128,F1,DMSO,CS(=O)C
26128,F2,DMSO,CS(=O)C
26128,F23,DMSO,CS(=O)C
26128,F24,DMSO,CS(=O)C
26128,G1,DMSO,CS(=O)C
26128,G2,DMSO,CS(=O)C
26128,G23,DMSO,CS(=O)C
26128,G24,DMSO,CS(=O)C
26128,H1,DMSO,CS(=O)C
26128,H2,DMSO,CS(=O)C
26128,H23,DMSO,CS(=O)C
26128,H24,DMSO,CS(=O)C
26128,I1,DMSO,CS(=O)C
26128,I2,DMSO,CS(=O)C
26128,I23,DMSO,CS(=O)C
26128,I24,DMSO,CS(=O)C
26128,J1,DMSO,CS(=O)C
26128,J2,DMSO,CS(=O)C
26128,J23,DMSO,CS(=O)C
26128,J24,DMSO,CS(=O)C
26128,K1,DMSO,CS(=O)C
26128,K2,DMSO,CS(=O)C
26128,K23,DMSO,CS(=O)C
26128,K24,DMSO,CS(=O)C
26128,L1,DMSO,CS(=O)C
26128,L2,DMSO,CS(=O)C
26128,L23,DMSO,CS(=O)C
26128,L24,DMSO,CS(=O)C
26128,M1,DMSO,CS(=O)C
26128,M2,DMSO,CS(=O)C
26128,M23,DMSO,CS(=O)C
26128,M24,DMSO,CS(=O)C
26128,N1,DMSO,CS(=O)C
26128,N2,DMSO,CS(=O)C
26128,N23,DMSO,CS(=O)C
26128,N24,DMSO,CS(=O)C
26128,O1,DMSO,CS(=O)C
26128,O2,DMSO,CS(=O)C
26128,O23,DMSO,CS(=O)C
26128,O24,DMSO,CS(=O)C
26128,P1,DMSO,CS(=O)C
26128,P2,DMSO,CS(=O)C
26128,P23,DMSO,CS(=O)C
26128,P24,DMSO,CS(=O)C
26133,A1,DMSO,CS(=O)C
26133,A2,DMSO,CS(=O)C
26133,A23,DMSO,CS(=O)C
26133,A24,DMSO,CS(=O)C
26133,B1,DMSO,CS(=O)C
26133,B2,DMSO,CS(=O)C
26133,B23,DMSO,CS(=O)C
26133,B24,DMSO,CS(=O)C
26133,C1,DMSO,CS(=O)C
26133,C2,DMSO,CS(=O)C
26133,C23,DMSO,CS(=O)C
26133,C24,DMSO,CS(=O)C
26133,D1,DMSO,CS(=O)C
26133,D2,DMSO,CS(=O)C
26133,D23,DMSO,CS(=O)C
26133,D24,DMSO,CS(=O)C
26133,E1,DMSO,CS(=O)C
26133,E2,DMSO,CS(=O)C
26133,E23,DMSO,CS(=O)C
26133,E24,DMSO,CS(=O)C
26133,F1,DMSO,CS(=O)C
26133,F2,DMSO,CS(=O)C
26133,F23,DMSO,CS(=O)C
26133,F24,DMSO,CS(=O)C
26133,G1,DMSO,CS(=O)C
26133,G2,DMSO,CS(=O)C
26133,G23,DMSO,CS(=O)C
26133,G24,DMSO,CS(=O)C
26133,H1,DMSO,CS(=O)C
26133,H2,DMSO,CS(=O)C
26133,H23,DMSO,CS(=O)C
26133,H24,DMSO,CS(=O)C
26133,I1,DMSO,CS(=O)C
26133,I2,DMSO,CS(=O)C
26133,I23,DMSO,CS(=O)C
26133,I24,DMSO,CS(=O)C
26133,J1,DMSO,CS(=O)C
26133,J2,DMSO,CS(=O)C
26133,J23,DMSO,CS(=O)C
26133,J24,DMSO,CS(=O)C
26133,K1,DMSO,CS(=O)C
26133,K2,DMSO,CS(=O)C
26133,K23,DMSO,CS(=O)C
26133,K24,DMSO,CS(=O)C
26133,L1,DMSO,CS(=O)C
26133,L2,DMSO,CS(=O)C
26133,L23,DMSO,CS(=O)C
26133,L24,DMSO,CS(=O)C
26133,M1,DMSO,CS(=O)C
26133,M2,DMSO,CS(=O)C
26133,M23,DMSO,CS(=O)C
26133,M24,DMSO,CS(=O)C
26133,N1,DMSO,CS(=O)C
26133,N2,DMSO,CS(=O)C
26133,N23,DMSO,CS(=O)C
26133,N24,DMSO,CS(=O)C
26133,O1,DMSO,CS(=O)C
26133,O2,DMSO,CS(=O)C
26133,O23,DMSO,CS(=O)C
26133,O24,DMSO,CS(=O)C
26133,P1,DMSO,CS(=O)C
26133,P2,DMSO,CS(=O)C
26133,P23,DMSO,CS(=O)C
26133,P24,DMSO,CS(=O)C
26135,A1,DMSO,CS(=O)C
26135,A2,DMSO,CS(=O)C
26135,A23,DMSO,CS(=O)C
26135,A24,DMSO,CS(=O)C
26135,B1,DMSO,CS(=O)C
26135,B2,DMSO,CS(=O)C
26135,B23,DMSO,CS(=O)C
26135,B24,DMSO,CS(=O)C
26135,C1,DMSO,CS(=O)C
26135,C2,DMSO,CS(=O)C
26135,C23,DMSO,CS(=O)C
26135,C24,DMSO,CS(=O)C
26135,D1,DMSO,CS(=O)C
26135,D2,DMSO,CS(=O)C
26135,D23,DMSO,CS(=O)C
26135,D24,DMSO,CS(=O)C
26135,E1,DMSO,CS(=O)C
26135,E2,DMSO,CS(=O)C
26135,E23,DMSO,CS(=O)C
26135,E24,DMSO,CS(=O)C
26135,F1,DMSO,CS(=O)C
26135,F2,DMSO,CS(=O)C
26135,F23,DMSO,CS(=O)C
26135,F24,DMSO,CS(=O)C
26135,G1,DMSO,CS(=O)C
26135,G2,DMSO,CS(=O)C
26135,G23,DMSO,CS(=O)C
26135,G24,DMSO,CS(=O)C
26135,H1,DMSO,CS(=O)C
26135,H2,DMSO,CS(=O)C
26135,H23,DMSO,CS(=O)C
26135,H24,DMSO,CS(=O)C
26135,I1,DMSO,CS(=O)C
26135,I2,DMSO,CS(=O)C
26135,I23,DMSO,CS(=O)C
26135,I24,DMSO,CS(=O)C
26135,J1,DMSO,CS(=O)C
26135,J2,DMSO,CS(=O)C
26135,J23,DMSO,CS(=O)C
26135,J24,DMSO,CS(=O)C
26135,K1,DMSO,CS(=O)C
26135,K2,DMSO,CS(=O)C
26135,K23,DMSO,CS(=O)C
26135,K24,DMSO,CS(=O)C
26135,L1,DMSO,CS(=O)C
26135,L2,DMSO,CS(=O)C
26135,L23,DMSO,CS(=O)C
26135,L24,DMSO,CS(=O)C
26135,M1,DMSO,CS(=O)C
26135,M2,DMSO,CS(=O)C
26135,M23,DMSO,CS(=O)C
26135,M24,DMSO,CS(=O)C
26135,N1,DMSO,CS(=O)C
26135,N2,DMSO,CS(=O)C
26135,N23,DMSO,CS(=O)C
26135,N24,DMSO,CS(=O)C
26135,O1,DMSO,CS(=O)C
26135,O2,DMSO,CS(=O)C
26135,O23,DMSO,CS(=O)C
26135,O24,DMSO,CS(=O)C
26135,P1,DMSO,CS(=O)C
26135,P2,DMSO,CS(=O)C
26135,P23,DMSO,CS(=O)C
26135,P24,DMSO,CS(=O)C
26138,A1,DMSO,CS(=O)C
26138,A2,DMSO,CS(=O)C
26138,A23,DMSO,CS(=O)C
26138,A24,DMSO,CS(=O)C
26138,B1,DMSO,CS(=O)C
26138,B2,DMSO,CS(=O)C
26138,B23,DMSO,CS(=O)C
26138,B24,DMSO,CS(=O)C
26138,C1,DMSO,CS(=O)C
26138,C2,DMSO,CS(=O)C
26138,C23,DMSO,CS(=O)C
26138,C24,DMSO,CS(=O)C
26138,D1,DMSO,CS(=O)C
26138,D2,DMSO,CS(=O)C
26138,D23,DMSO,CS(=O)C
26138,D24,DMSO,CS(=O)C
26138,E1,DMSO,CS(=O)C
26138,E2,DMSO,CS(=O)C
26138,E23,DMSO,CS(=O)C
26138,E24,DMSO,CS(=O)C
26138,F1,DMSO,CS(=O)C
26138,F2,DMSO,CS(=O)C
26138,F23,DMSO,CS(=O)C
26138,F24,DMSO,CS(=O)C
26138,G1,DMSO,CS(=O)C
26138,G2,DMSO,CS(=O)C
26138,G23,DMSO,CS(=O)C
26138,G24,DMSO,CS(=O)C
26138,H1,DMSO,CS(=O)C
26138,H2,DMSO,CS(=O)C
26138,H23,DMSO,CS(=O)C
26138,H24,DMSO,CS(=O)C
26138,I1,DMSO,CS(=O)C
26138,I2,DMSO,CS(=O)C
26138,I23,DMSO,CS(=O)C
26138,I24,DMSO,CS(=O)C
26138,J1,DMSO,CS(=O)C
26138,J2,DMSO,CS(=O)C
26138,J23,DMSO,CS(=O)C
26138,J24,DMSO,CS(=O)C
26138,K1,DMSO,CS(=O)C
26138,K2,DMSO,CS(=O)C
26138,K23,DMSO,CS(=O)C
26138,K24,DMSO,CS(=O)C
26138,L1,DMSO,CS(=O)C
26138,L2,DMSO,CS(=O)C
26138,L23,DMSO,CS(=O)C
26138,L24,DMSO,CS(=O)C
26138,M1,DMSO,CS(=O)C
26138,M2,DMSO,CS(=O)C
26138,M23,DMSO,CS(=O)C
26138,M24,DMSO,CS(=O)C
26138,N1,DMSO,CS(=O)C
26138,N2,DMSO,CS(=O)C
26138,N23,DMSO,CS(=O)C
26138,N24,DMSO,CS(=O)C
26138,O1,DMSO,CS(=O)C
26138,O2,DMSO,CS(=O)C
26138,O23,DMSO,CS(=O)C
26138,O24,DMSO,CS(=O)C
26138,P1,DMSO,CS(=O)C
26138,P2,DMSO,CS(=O)C
26138,P23,DMSO,CS(=O)C
26138,P24,DMSO,CS(=O)C
26140,A1,DMSO,CS(=O)C
26140,A2,DMSO,CS(=O)C
26140,A23,DMSO,CS(=O)C
26140,A24,DMSO,CS(=O)C
26140,B1,DMSO,CS(=O)C
26140,B2,DMSO,CS(=O)C
26140,B23,DMSO,CS(=O)C
26140,B24,DMSO,CS(=O)C
26140,C1,DMSO,CS(=O)C
26140,C2,DMSO,CS(=O)C
26140,C23,DMSO,CS(=O)C
26140,C24,DMSO,CS(=O)C
26140,D1,DMSO,CS(=O)C
26140,D2,DMSO,CS(=O)C
26140,D23,DMSO,CS(=O)C
26140,D24,DMSO,CS(=O)C
26140,E1,DMSO,CS(=O)C
26140,E2,DMSO,CS(=O)C
26140,E23,DMSO,CS(=O)C
26140,E24,DMSO,CS(=O)C
26140,F1,DMSO,CS(=O)C
26140,F2,DMSO,CS(=O)C
26140,F23,DMSO,CS(=O)C
26140,F24,DMSO,CS(=O)C
26140,G1,DMSO,CS(=O)C
26140,G2,DMSO,CS(=O)C
26140,G23,DMSO,CS(=O)C
26140,G24,DMSO,CS(=O)C
26140,H1,DMSO,CS(=O)C
26140,H2,DMSO,CS(=O)C
26140,H23,DMSO,CS(=O)C
26140,H24,DMSO,CS(=O)C
26140,I1,DMSO,CS(=O)C
26140,I2,DMSO,CS(=O)C
26140,I23,DMSO,CS(=O)C
26140,I24,DMSO,CS(=O)C
26140,J1,DMSO,CS(=O)C
26140,J2,DMSO,CS(=O)C
26140,J23,DMSO,CS(=O)C
26140,J24,DMSO,CS(=O)C
26140,K1,DMSO,CS(=O)C
26140,K2,DMSO,CS(=O)C
26140,K23,DMSO,CS(=O)C
26140,K24,DMSO,CS(=O)C
26140,L1,DMSO,CS(=O)C
26140,L2,DMSO,CS(=O)C
26140,L23,DMSO,CS(=O)C
26140,L24,DMSO,CS(=O)C
26140,M1,DMSO,CS(=O)C
26140,M2,DMSO,CS(=O)C
26140,M23,DMSO,CS(=O)C
26140,M24,DMSO,CS(=O)C
26140,N1,DMSO,CS(=O)C
26140,N2,DMSO,CS(=O)C
26140,N23,DMSO,CS(=O)C
26140,N24,DMSO,CS(=O)C
26140,O1,DMSO,CS(=O)C
26140,O2,DMSO,CS(=O)C
26140,O23,DMSO,CS(=O)C
26140,O24,DMSO,CS(=O)C
26140,P1,DMSO,CS(=O)C
26140,P2,DMSO,CS(=O)C
26140,P23,DMSO,CS(=O)C
26140,P24,DMSO,CS(=O)C
26159,A1,DMSO,CS(=O)C
26159,A2,DMSO,CS(=O)C
26159,A23,DMSO,CS(=O)C
26159,A24,DMSO,CS(=O)C
26159,B1,DMSO,CS(=O)C
26159,B2,DMSO,CS(=O)C
26159,B23,DMSO,CS(=O)C
26159,B24,DMSO,CS(=O)C
26159,C1,DMSO,CS(=O)C
26159,C2,DMSO,CS(=O)C
26159,C23,DMSO,CS(=O)C
26159,C24,DMSO,CS(=O)C
26159,D1,DMSO,CS(=O)C
26159,D2,DMSO,CS(=O)C
26159,D23,DMSO,CS(=O)C
26159,D24,DMSO,CS(=O)C
26159,E1,DMSO,CS(=O)C
26159,E2,DMSO,CS(=O)C
26159,E23,DMSO,CS(=O)C
26159,E24,DMSO,CS(=O)C
26159,F1,DMSO,CS(=O)C
26159,F2,DMSO,CS(=O)C
26159,F23,DMSO,CS(=O)C
26159,F24,DMSO,CS(=O)C
26159,G1,DMSO,CS(=O)C
26159,G2,DMSO,CS(=O)C
26159,G23,DMSO,CS(=O)C
26159,G24,DMSO,CS(=O)C
26159,H1,DMSO,CS(=O)C
26159,H2,DMSO,CS(=O)C
26159,H23,DMSO,CS(=O)C
26159,H24,DMSO,CS(=O)C
26159,I1,DMSO,CS(=O)C
26159,I2,DMSO,CS(=O)C
26159,I23,DMSO,CS(=O)C
26159,I24,DMSO,CS(=O)C
26159,J1,DMSO,CS(=O)C
26159,J2,DMSO,CS(=O)C
26159,J23,DMSO,CS(=O)C
26159,J24,DMSO,CS(=O)C
26159,K1,DMSO,CS(=O)C
26159,K2,DMSO,CS(=O)C
26159,K23,DMSO,CS(=O)C
26159,K24,DMSO,CS(=O)C
26159,L1,DMSO,CS(=O)C
26159,L2,DMSO,CS(=O)C
26159,L23,DMSO,CS(=O)C
26159,L24,DMSO,CS(=O)C
26159,M1,DMSO,CS(=O)C
26159,M2,DMSO,CS(=O)C
26159,M23,DMSO,CS(=O)C
26159,M24,DMSO,CS(=O)C
26159,N1,DMSO,CS(=O)C
26159,N2,DMSO,CS(=O)C
26159,N23,DMSO,CS(=O)C
26159,N24,DMSO,CS(=O)C
26159,O1,DMSO,CS(=O)C
26159,O2,DMSO,CS(=O)C
26159,O23,DMSO,CS(=O)C
26159,O24,DMSO,CS(=O)C
26159,P1,DMSO,CS(=O)C
26159,P2,DMSO,CS(=O)C
26159,P23,DMSO,CS(=O)C
26159,P24,DMSO,CS(=O)C
26166,A1,DMSO,CS(=O)C
26166,A2,DMSO,CS(=O)C
26166,A23,DMSO,CS(=O)C
26166,A24,DMSO,CS(=O)C
26166,B1,DMSO,CS(=O)C
26166,B2,DMSO,CS(=O)C
26166,B23,DMSO,CS(=O)C
26166,B24,DMSO,CS(=O)C
26166,C1,DMSO,CS(=O)C
26166,C2,DMSO,CS(=O)C
26166,C23,DMSO,CS(=O)C
26166,C24,DMSO,CS(=O)C
26166,D1,DMSO,CS(=O)C
26166,D2,DMSO,CS(=O)C
26166,D23,DMSO,CS(=O)C
26166,D24,DMSO,CS(=O)C
26166,E1,DMSO,CS(=O)C
26166,E2,DMSO,CS(=O)C
26166,E23,DMSO,CS(=O)C
26166,E24,DMSO,CS(=O)C
26166,F1,DMSO,CS(=O)C
26166,F2,DMSO,CS(=O)C
26166,F23,DMSO,CS(=O)C
26166,F24,DMSO,CS(=O)C
26166,G1,DMSO,CS(=O)C
26166,G2,DMSO,CS(=O)C
26166,G23,DMSO,CS(=O)C
